features,aggregate
TNRC6A|27327,0.004475446715625335
TNS3|64759,0.002079533123944554
TNXB|7148,0.0039953767429534
TOM1L1|10040,0.002912069964877154
TOX3|27324,0.0063714458077066315
TP63|8626,0.004502983423474437
TPCN2|219931,0.0018241589395350294
TPD52L1|7164,0.0014032289132096501
TPH2|121278,0.001476068096946597
TPI1|7167,0.0008355780001623901
TPSG1|25823,0.0009752749562261724
TPST2|8459,0.001165042990820056
TPTE2|93492,0.0014715070938837347
TRAF5|7188,0.0017910965940559462
TRAPPC3|27095,0.0030119108835327305
TRA|6955,0.007182700604740666
TRDMT1|1787,0.000814890136580978
TRH|7200,0.004998724942208555
TRIAP1|51499,0.001307341776569073
TRIM14|9830,0.0023820771875886076
TRIM25|7706,0.0017507625477489895
TRIM26|7726,0.003656381453130791
TRIM27|5987,0.0014715957597061825
TRIM52|84851,0.008332802207045586
TRIM54|57159,0.0018534502069164004
TRIM64|120146,0.0019568943506070094
TRIM67|440730,0.005159145377607582
TRIM69|140691,0.002506015338249447
TRMT12|55039,0.001695122608819414
TRPC5|7224,0.0021647122931976563
TRPC6|7225,0.002210351096052395
TRPM3|80036,0.003987723939688182
TRPV4|59341,0.0035692818937568555
TRRAP|8295,0.0015703367326310388
TSC22D3|1831,0.0017689277552082674
TSHZ2|128553,0.002621836868826813
TSLP|85480,0.0012434440159362183
TSPAN12|23554,0.0011662492714372323
TSPAN19|144448,0.001851843547427227
TSPAN1|10103,0.004068190031008926
TSR1|55720,0.0032882877256670343
TSR2|90121,0.0030795843829921265
TTC12|54970,0.001806543990478207
TTC17|55761,0.0015183565223888446
TTC22|55001,0.0034581553085530994
TTC23|64927,0.0018690083849488089
TTC30A|92104,0.002077393136480441
TTLL4|9654,0.0035655731607785466
TTL|150465,0.002308795467463434
TTYH3|80727,0.003131166949141202
TUBA1C|84790,0.0014615279839524154
TUBAL3|79861,0.0034136816925795523
TULP3|7289,0.0021325088199396955
TUSC5|286753,0.0036463454249746523
TUT1|64852,0.0021658969715032915
TWIST2|117581,0.0010515395060076633
TXK|7294,0.0036481741355361293
TXNDC10|54495,0.0017316590263930071
TXNDC12|51060,0.0010430077868205949
TXNDC13|56255,0.010954879564175143
TXNDC17|84817,0.005729733045133554
TXNDC3|51314,0.0034857080277340092
TXNL4A|10907,0.005715633339047791
TXNRD1|7296,0.0009628300358127034
TXN|7295,0.0010843561101704347
TYRO3|7301,0.001079613685045322
TYRP1|7306,0.002343475509241226
U1SNRNPBP|11066,0.0014482413156929202
UBAC2|337867,0.0021337800532459828
UBE2C|11065,0.0020754311639987768
UBE2D4|51619,0.0018997076705927598
UBE2Z|65264,0.001959395660727139
UBE3A|7337,0.0028240397492595073
UBFD1|56061,0.0015366407447131212
UBL4A|8266,0.0012339742498841603
UBL5|59286,0.0019774809183340644
UBR5|51366,0.0010863875447392297
UBXD6|7993,0.005995252050939036
UCKL1|54963,0.0013899694107639149
UCN|7349,0.0014854326982270615
UCP2|7351,0.0021173327759610766
UGT2A1|10941,0.0010519087160429557
UHRF1|29128,0.0029686970182834344
UMODL1|89766,0.0016973038684257057
UMPS|7372,0.0033489182623022327
UNC45A|55898,0.003537712294513298
UNKL|64718,0.0034821697748380663
UNQ1887|121665,0.0030954394697573356
UNQ9433|389658,0.0016045589293506783
UPF3A|65110,0.0024213411478307195
UPP2|151531,0.0032993141598361125
UPRT|139596,0.0029760055061785907
UQCR|10975,0.002306447110349181
UROS|7390,0.0044601348632179495
URP2|83706,0.001076485493737776
USP12|219333,0.001502263788730313
USP14|9097,0.0025931287644197984
USP24|23358,0.0028384331763224454
USP27X|389856,0.004563459798902438
USP3|9960,0.003108277342891232
USP48|84196,0.003267186982283762
USP4|7375,0.0027971719914958817
USP51|158880,0.0066257887379341145
UST|10090,0.004377598796212083
UTS2D|257313,0.004698191620013344
UTX|7403,0.0009233640292530237
VARS2|57176,0.0020171790815888806
VDR|7421,0.0020474592310839794
VENTX|27287,0.0031492256251139236
VGF|7425,0.010543240156320546
VIT|5212,0.006532804891708065
VKORC1|79001,0.003061278896305037
VPS29|51699,0.001504368707986706
VPS37C|55048,0.0018045720871522949
VSIG2|23584,0.001867469798240444
VSIG4|11326,0.0034013966208784187
VSX1|30813,0.0012423755020037894
VTI1B|10490,0.0031541257327195233
VWA3B|200403,0.0009206526902317876
WARS|7453,0.0017976326282254991
WBP2|23558,0.004336602912272096
WBSCR26|171022,0.0031506357478668784
WDFY1|57590,0.0020853664655817814
WDHD1|11169,0.002495430641782806
WDR16|146845,0.0015206770301722063
WDR18|57418,0.0018638749647765483
WDR19|57728,0.002917056134663844
WDR45|11152,0.0017024063331396637
WDR48|57599,0.0033818166913067737
WDR51A|25886,0.00214870038294002
WDR57|9410,0.0021859777327491265
WDR59|79726,0.001917953413072083
WDR60|55112,0.008834641810597866
WDR77|79084,0.004779418070624422
WDR79|55135,0.001296675749972035
WDR81|124997,0.0017882411304083674
WDR82|80335,0.0025321936201166463
WDR89|112840,0.003898805256097939
WDR92|116143,0.004141676008983472
WDSUB1|151525,0.002501806973032072
WIPI2|26100,0.002347104604497317
WISP1|8840,0.004808588761248952
WIZ|58525,0.0034369768395314075
WNT6|7475,0.0009405264505537685
WNT7B|7477,0.0031011573032395665
WNT8A|7478,0.0035118773587120757
WWOX|51741,0.003242594618816873
WWP2|11060,0.002643896579373058
WWTR1|25937,0.003024945491859658
XAF1|54739,0.0030249537881207483
XPA|7507,0.007670939720625984
XPNPEP3|63929,0.003043400796713837
XPO5|57510,0.0019220172091588025
XPR1|9213,0.0013955814919924515
XRCC6BP1|91419,0.0017115291679425976
XRN1|54464,0.005349295004712843
XRN2|22803,0.004365203638859973
XRRA1|143570,0.0012174477686357846
XYLT1|64131,0.0032949962240244805
YEATS2|55689,0.004298159190920867
YTHDF1|54915,0.003502234143171721
YWHAE|7531,0.0022581747541222394
YWHAQ|10971,0.001974908820706331
ZADH1|145482,0.0036503984553449657
ZADH2|284273,0.00354630806494599
ZBTB12|221527,0.0035415361195503133
ZBTB39|9880,0.006085449780650831
ZBTB5|9925,0.0018798292686519583
ZBTB9|221504,0.008918937441633919
ZC3H12D|340152,0.0034218401413549085
ZD77D08|25779,0.0028630237689142458
ZDHHC23|254887,0.0017340935750647987
ZDHHC3|51304,0.0013917931140412275
ZDHHC7|55625,0.0036396875955382038
ZFAT1|57623,0.0019013058810278842
ZFP14|57677,0.005838093199446687
ZFP2|80108,0.001340629836626937
ZFP36L2|678,0.003349875337538594
ZFP64|55734,0.0016380736861468254
ZFX|7543,0.0012727417484201965
ZFYVE16|9765,0.002712392937926604
ZFYVE1|53349,0.0014602668447408782
ZFYVE21|79038,0.0020819817254407675
ZFYVE26|23503,0.003328252992275114
ZHX1|11244,0.0030394256080752873
ZHX3|23051,0.002332476891662415
ZIC1|7545,0.002005522564927196
ZIC3|7547,0.0011717322238245338
ZIC5|85416,0.0029300403664282524
ZMAT2|153527,0.0031517825510110104
ZMIZ1|57178,0.004744618001722059
ZMYM1|79830,0.0006724682368256037
ZMYND8|23613,0.0011392617556199097
ZNF114|163071,0.0040429572773249805
ZNF137|7696,0.003311823420576685
ZNF138|7697,0.006456852735517336
ZNF174|7727,0.0012591381681004961
ZNF175|7728,0.003639757512012993
ZNF185|7739,0.0031341958854149672
ZNF193|7746,0.0010921104406990494
ZNF195|7748,0.0006554314153586747
ZNF212|7988,0.0021554190816347424
ZNF227|7770,0.002609565858974708
ZNF234|10780,0.0013307264465188115
ZNF236|7776,0.0034723395544841293
ZNF252|286101,0.003097450698367951
ZNF276|92822,0.0017407826312803788
ZNF317|57693,0.002369190642349005
ZNF318|24149,0.0014156007408032516
ZNF319|57567,0.005703020587307126
ZNF330|27309,0.0015614226249566591
ZNF334|55713,0.0029599004086949586
ZNF337|26152,0.002377998988039181
ZNF33B|7582,0.004024281202458505
ZNF347|84671,0.0020545283197024797
ZNF367|195828,0.005713683385800837
ZNF37A|7587,0.005962507995356836
ZNF398|57541,0.004071426430697996
ZNF410|57862,0.0010380115052474141
ZNF423|23090,0.002191583326022153
ZNF428|126299,0.002904384331522035
ZNF438|220929,0.0067382068922213125
ZNF443|10224,0.002815954832478781
ZNF467|168544,0.002205889953727163
ZNF490|57474,0.0026060525499659645
ZNF498|221785,0.004503378242598655
ZNF503|84858,0.004035232672053676
ZNF509|166793,0.0025337032658859157
ZNF530|348327,0.00178964990091023
ZNF536|9745,0.0015226022503649203
ZNF544|27300,0.0034144492339020704
ZNF552|79818,0.001533589757118434
ZNF559|84527,0.003059532446427044
ZNF568|374900,0.0019060880059211137
ZNF574|64763,0.003197520763992499
ZNF581|51545,0.001489830581702098
ZNF582|147948,0.0029111953927765844
ZNF584|201514,0.0017934442977261865
ZNF592|9640,0.0014611992200883458
ZNF600|162966,0.0015175738642298866
ZNF619|285267,0.005354747360997348
ZNF643|65243,0.0015437509417013115
ZNF649|65251,0.002130235126305057
ZNF662|389114,0.004594117004015619
ZNF682|91120,0.0030894271066517244
ZNF707|286075,0.005177947326557395
ZNF749|388567,0.0009966654773034276
ZNF74|7625,0.0012151871010238292
ZNF768|79724,0.001634888113369681
ZNF774|342132,0.0013825000382762002
ZNF793|390927,0.0008544979849926486
ZNF92|168374,0.00326234664351514
ZNF93|81931,0.0010608259399138764
ZNFX1|57169,0.002307679747205941
ZP2|7783,0.003042203007676488
ZRANB2|9406,0.004794382912685546
ZRSR2|8233,0.001292436636565091
ZSCAN18|65982,0.0015308879102918802
ZSCAN23|222696,0.0021350146542192354
ZSWIM4|65249,0.004815353495436223
ZXDB|158586,0.0025088195395503643
hCG_1643176|122038,0.0027800460987301243
hCG_1655019|440084,0.0008402492798459298
hCG_1776018|644139,0.002318070003985828
hCG_1814936|646865,0.0013859343935107569
hCG_18290|644907,0.002581144450768408
hCG_1990170|285016,0.006200618518041651
hCG_2041321|391124,0.0015128434011718354
