features,features,shapley_values
1961,ANGPTL6|83854,0.0005847308707680136
1962,ARMCX6|54470,0.0005456956552449045
1963,ASIP|434,0.0006785587334072656
1964,TPTE2|93492,0.0004828077208942562
1965,ZNF498|221785,0.0005362210888200534
1966,MN1|4330,0.00046584829764947727
1967,APAF1|317,0.0006443991928008659
1968,SLC35C1|55343,0.0005247614013998874
1969,DOCK4|9732,0.0006875033155789481
1970,MYL3|4634,0.000520916235667261
1971,LOC339229|339229,0.0005611395600088425
1972,C12orf57|113246,0.0005550719661540672
1973,MKNK1|8569,0.000678371941580084
1974,PIH1D1|55011,0.0006384768697975014
1975,KCMF1|56888,0.0005093615207386695
1976,MEGF8|1954,0.0007864549598812006
1977,C9orf127|51754,0.0005785519730646851
1978,LOC388323|388323,0.0004896949472900901
1979,PIP5K1B|8395,0.00069019512337546
1980,SNX3|8724,0.0004708837157565566
1981,CHPT1|56994,0.0007035966079014738
1982,SLC47A2|146802,0.0005196974460690458
1983,PRRX1|5396,0.00052683534194954
1984,EPHB2|2048,0.00044422318954333274
1985,LOC284242|284242,0.0005373137070061658
1986,C21orf70|85395,0.0006552239840804616
1987,CADM1|23705,0.0005473817816797494
1988,POLR2E|5434,0.0005902931774221824
1989,FLJ10154|55082,0.0006507320294783013
1990,ARHGAP17|55114,0.000682776237289239
1991,RAB42|115273,0.0006082071261181512
1992,DMN|23336,0.000643187010486005
1993,hCG_2025798|728081,0.0007141582427181567
1994,LOC148987|148987,0.000566853718985176
1995,NLGN4Y|22829,0.0006844255166566972
1996,LOC441495|441495,0.0006472482697853225
1997,TRIM5|85363,0.0005776081299406189
1998,LOC133491|133491,0.0007187096314016096
1999,COL24A1|255631,0.0005669264006519917
2000,FAM136A|84908,0.0006234372201319087
2001,LOC729680|729680,0.0004851185427681689
2002,STON1|11037,0.0004803852045461202
2003,HUNK|30811,0.00046277344131865554
2004,MFSD1|64747,0.0005947412780938282
2005,SLC9A7|84679,0.0004450419948616392
2006,C1orf87|127795,0.0003458584642542419
2007,PLCB3|5331,0.000550668486278587
2008,C10orf32|119032,0.0006471332291318071
2009,HLA-DRB6|3128,0.0007287223074774378
2010,SLC25A1|6576,0.000537288637384985
2011,C1orf26|54823,0.0004230093853210171
2012,LOC727820|727820,0.0005503431248840866
2013,PCDHB3|56132,0.0004349763940712148
2014,HS6ST3|266722,0.000700850117225469
2015,FDFT1|2222,0.0005939620576828705
2016,MRP63|78988,0.0003554169699511358
2017,PPIL5|122769,0.0004589120184410288
2018,LPP|4026,0.0004944683602241741
2019,SRPX|8406,0.0003998365558039558
2020,LOC150568|150568,0.0006931592272558405
2021,PHOSPHO2|493911,0.0007432612216311688
2022,AMDHD1|144193,0.000512693511503146
2023,SMCR6|140772,0.0004332970849005248
2024,HGSNAT|138050,0.00037350162399052325
2025,NR2C1|7181,0.0006580325109799364
2026,INSR|3643,0.0005551257320737473
2027,CNPY2|10330,0.0005162842786945082
2028,COX8A|1351,0.000710363014435464
2029,TRIM14|9830,0.0005999960162213406
2030,CCRL2|9034,0.0004911616213818587
2031,SAMD5|389432,0.0004864870248931935
2032,SLC15A4|121260,0.0005108279641160222
2033,TYRP1|7306,0.0005305915365560812
2034,ADAMTSL3|57188,0.0003205614573588521
2035,STT3A|3703,0.0003909127650216247
2036,POLR1D|51082,0.0005704116963741264
2037,SEMA5B|54437,0.0004641498616594178
2038,FAM149A|25854,0.0004776647802429999
2039,C10orf26|54838,0.0006058130743475305
2040,LOC284422|284422,0.0004222001009462553
2041,SLC24A6|80024,0.0004741567246337637
2042,SSH2|85464,0.0006304529767654466
2043,ANKRD30B|374860,0.0002999780389470776
2044,PIGG|54872,0.00048608077145608283
2045,RHEB|6009,0.0006088304683839579
2046,EML1|2009,0.00038961305033003666
2047,MGC40489|146880,0.0005690898055848277
2048,PSD2|84249,0.0005525705863268237
2049,C1orf135|79000,0.0005527609567200088
2050,C7orf25|79020,0.0004603405340595759
2051,STK10|6793,0.0007487846697977571
2052,SNIP1|79753,0.0003828659804391288
2053,CPT1A|1374,0.0005859245519045255
2054,RABL5|64792,0.00032861646943176044
2055,HRH1|3269,0.0005016837336952807
2056,COL21A1|81578,0.0005681527073374605
2057,SMARCD2|6603,0.00041377805865768
2058,GPR126|57211,0.0005544333006710829
2059,AP2A2|161,0.0004801592713043223
2060,RHOA|387,0.00045486282394645945
2061,OXSR1|9943,0.000386916099625873
2062,RHOBTB2|23221,0.0005371608966729452
2063,CCDC48|79825,0.0004892801172537787
2064,FAM70A|55026,0.0007376306990927014
2065,NKD2|85409,0.00047267985464667455
2066,DHX32|55760,0.0005455302799829804
2067,TAS2R50|259296,0.0007060377417624334
2068,WDR77|79084,0.0005272394736565773
2069,HEY1|23462,0.0004949725416978797
2070,CDR1|1038,0.0004698782085041349
2071,LOC730139|730139,0.0005641263547328257
2072,NPM3|10360,0.0005372521297693353
2073,FMO2|2327,0.0005210663028765808
2074,PRPH2|5961,0.0005236990682508204
2075,MUCL1|118430,0.0007087818493724642
2076,STBD1|8987,0.00038534026751313867
2077,C4orf32|132720,0.0005355060022945671
2078,PDCD5|9141,0.0006015686408879538
2079,ST8SIA5|29906,0.00046097116709154027
2080,C5orf29|202309,0.0003800645675069974
2081,LIFR|3977,0.0005746978999787451
2082,CHRM1|1128,0.0004925729483250334
2083,MFSD9|84804,0.0005104232186857661
2084,FZD4|8322,0.000556029816807796
2085,LOC728540|728540,0.0005653768167006674
2086,UROS|7390,0.0005652806917922069
2087,LOC440799|440799,0.0004602859712914053
2088,BUD31|8896,0.0005241864566940058
2089,TMEM16A|55107,0.0005340788491738273
2090,WBP5|51186,0.000598346975176908
2091,"LOC100101438,PIPSL|100101438",0.0005524501809148822
2092,SMC5|23137,0.0005508001085094379
2093,DUSP9|1852,0.0005931510703418069
2094,SIAE|54414,0.0006351683443392383
2095,WDR37|22884,0.0005707314556742901
2096,C7orf54|27099,0.0006307311251838461
2097,HTR1A|3350,0.0006026088542101344
2098,EHMT1|79813,0.0006422177918133762
2099,KLKB1|3818,0.0005668809876048933
2100,CHEK2|11200,0.0002655612655741237
2101,SPG21|51324,0.00048734441691619364
2102,FOXJ3|22887,0.0006355619437970618
2103,ANKRD49|54851,0.0008912708817388051
2104,LOC152573|152573,0.0005237915452440929
2105,DKFZP434H168|26077,0.0003885747233603621
2106,FBXO32|114907,0.0005667791323034769
2107,QDPR|5860,0.0005229961664197534
2108,SEC61G|23480,0.0006724276598137951
2109,TNMD|64102,0.0006199215810511934
2110,C9orf24|84688,0.0003172759802195039
2111,UBR5|51366,0.0007062462719589964
2112,NAB1|4664,0.0005314202822155521
2113,TMPRSS3|64699,0.00043965028830763214
2114,FLJ43582|389649,0.0007097689863367711
2115,LOC645592|645592,0.0006868119528272746
2116,POLE2|5427,0.000490175895519243
2117,EID3|493861,0.0005951255003182548
2118,CHI3L1|1116,0.0004177755386011874
2119,BTBD12|84464,0.0004163745995842382
2120,NEO1|4756,0.0005000169177885097
2121,SAE1|10055,0.0004605109292079918
2122,F12|2161,0.0007291277579177408
2123,HBXIP|10542,0.0004917679413011409
2124,FAM47C|442444,0.00044586844720232376
2125,C6orf206|221421,0.0006001284899258878
2126,DNAJA4|55466,0.0006521805204265628
2127,C22orf32|91689,0.0004639916541990135
2128,LIPC|3990,0.000568664803094513
2129,EMILIN2|84034,0.0006554354380569724
2130,HYAL3|8372,0.0005450144790601248
2131,STOML2|30968,0.0005935901472251396
2132,RYR3|6263,0.0006115627783541325
2133,ANKRD10|55608,0.0003512302267612231
2134,LHFPL2|10184,0.0006009589126258628
2135,C7orf27|221927,0.0005822790057626577
2136,C1orf109|54955,0.000458095100746181
2137,ZCCHC6|79670,0.0005032949369571955
2138,TULP3|7289,0.0005850488118858682
2139,ADRA2A|150,0.0006114494263180662
2140,DNAH14|127602,0.0005199865765649939
2141,DNAH2|146754,0.0006025025250615882
2142,HSD17B14|51171,0.0006464391980919052
2143,FLJ25778|254048,0.000621588635081461
2144,CHAF1A|10036,0.0005298111770313976
2145,MAMDC2|256691,0.0005351162599084498
2146,EIF3B|8662,0.00055459017365719
2147,MYLK2|85366,0.0004884418746829861
2148,HAPLN2|60484,0.0003622208583667709
2149,HOXA13|3209,0.0008259012254215408
2150,LOC286184|286184,0.000455664778523286
2151,SPEF2|79925,0.0006953964861083843
2152,PXDNL|137902,0.00044470419626597025
2153,EGF|1950,0.0006268071998059251
2154,SIM2|6493,0.0004570155243464498
2155,PRSS23|11098,0.0003813756357198036
2156,TBC1D19|55296,0.0004429120349227078
2157,TNFRSF11A|8792,0.0005003923453824719
2158,NOSTRIN|115677,0.0005090562175343689
2159,C1orf64|149563,0.0005101686003326652
2160,WNT7B|7477,0.0004063137441482446
2161,RIPK1|8737,0.0003372482497086786
2162,DHDH|27294,0.0005501505585028153
2163,KCNQ3|3786,0.0006420494191557279
2164,POLE|5426,0.0005570586544203837
2165,ZFP14|57677,0.0004844524418414599
2166,ARL6IP6|151188,0.0004519883800257143
2167,STK16|8576,0.0007346624283875155
2168,KIAA0506|57239,0.0005656117137516426
2169,SLC16A1|6566,0.0005455512784453728
2170,SATL1|340562,0.0005172192575501793
2171,BHMT2|23743,0.0004763906012469577
2172,GOLGA2L1|55592,0.0006130240424513376
2173,SNAP29|9342,0.0005145412684928069
2174,PKIA|5569,0.0007820536818294636
2175,NDUFAF1|51103,0.00046134488062897077
2176,LOC151146|151146,0.0005810555561278964
2177,PSTPIP2|9050,0.0006362828109398568
2178,IL6R|3570,0.0005550657544545667
2179,TSPAN17|26262,0.0004275021691852422
2180,LOC149351|149351,0.0005235164690648948
2181,RIT1|6016,0.0004709127486416532
2182,MCFD2|90411,0.0005635674317610814
2183,EPS8L2|64787,0.0005897326181164248
2184,ACTL7B|10880,0.0006352930807985405
2185,LAMB3|3914,0.0004150287994891395
2186,LOC728568|728568,0.00032639820734929874
2187,PMS2L5|5383,0.0004384756074897308
2188,hCG_1817208|729995,0.000656822714103182
2189,ADAM33|80332,0.0005678341569088765
2190,SNRPC|6631,0.000436527017274659
2191,AGXT2L2|85007,0.00039641728409998056
2192,TRH|7200,0.0006806074865189531
2193,ODF1|4956,0.00042478738746564793
2194,C1orf65|164127,0.0006267090833483453
2195,ELOVL6|79071,0.0005145379261792307
2196,NKX3-2|579,0.0003744286503396558
2197,hCG_2003663|728061,0.000520288712116588
2198,LOC157562|157562,0.0004146490570802121
2199,ZNF557|79230,0.0004738780514474578
2200,ZNF593|51042,0.0005983684899648033
2201,TNFSF14|8740,0.0006145154541551661
2202,LOC648217|648217,0.0006467732418470697
2203,C20orf39|79953,0.0003449933613532405
2204,CCNO|10309,0.0004817366486043267
2205,LOC128322|128322,0.0006079924549148795
2206,SGMS2|166929,0.00047441324334923196
2207,FUT1|2523,0.0005659429845808008
2208,DHTKD1|55526,0.0005588085978412995
2209,PCDHA9|9752,0.0005337786795159113
2210,HABP2|3026,0.0005053177898991621
2211,SPRYD4|283377,0.0006375076910600087
2212,SFRS16|11129,0.0004830363286811542
2213,ZDHHC7|55625,0.0005566908730959283
2214,PRR4|11272,0.0005769827358085328
2215,RNF144B|255488,0.0006886531933149066
2216,LOC729338|729338,0.0005198075138887014
2217,FAM13A1OS|285512,0.0005908131467759671
2218,CLN3|1201,0.0005487191263028374
2219,NPY|4852,0.0003875604961449682
2220,LIPJ|142910,0.0004183127882351356
2221,SUGT1L1|283507,0.0005466363251575713
2222,CYP24A1|1591,0.0005134132638143463
2223,MOCS3|27304,0.0005683140442463372
2224,TIGD7|91151,0.0006380578757183724
2225,MRAP|56246,0.0005961458145989926
2226,LOC729993|729993,0.0005428789080782695
2227,TMEM131|23505,0.000459780770478575
2228,FLJ38576|651430,0.0005289433698949073
2229,C10orf75|90271,0.0006436629861247502
2230,C21orf33|8209,0.000501796251365424
2231,BMP2KL|347359,0.0005395013647253608
2232,CCNG2|901,0.0006895673058527854
2233,ANP32B|10541,0.0004967657288146237
2234,SLC25A32|81034,0.0005107946229511048
2235,CCDC4|389206,0.0005809395630160698
2236,EFR3B|22979,0.0006147330995201707
2237,GARNL4|23108,0.0005039036627129937
2238,TSLP|85480,0.00044717467613821394
2239,THOC1|9984,0.0005337260612795101
2240,TESC|54997,0.0005589918934923151
2241,MGST2|4258,0.0005796335387445418
2242,THRSP|7069,0.00045202300573808304
2243,TTC23|64927,0.0005445991773782368
2244,BCL6B|255877,0.000561791987182674
2245,LASS5|91012,0.0003957714867520816
2246,CHRDL1|91851,0.0006430931994531686
2247,"SNORA59A,VPS13D|677885",0.0008146493047605098
2248,SESN1|27244,0.0004851848100422514
2249,RPS6KA2|6196,0.00053880752876189
2250,PON2|5445,0.0005413615175533108
2251,SLC12A1|6557,0.0005865152065100693
2252,TXNL4A|10907,0.0005821663585907138
2253,CXorf36|79742,0.0006807363090256857
2254,DLL3|10683,0.00046045573092292973
2255,CENPJ|55835,0.0003997138334177609
2256,C18orf10|25941,0.0005848226147271198
2257,C1orf32|387597,0.0005288071289582617
2258,ARHGAP5|394,0.000584908350349552
2259,LOC440597|440597,0.0005888781150615485
2260,PM20D2|135293,0.0007197319161609881
2261,NHLH2|4808,0.0004348473858779013
2262,NOL6|65083,0.0006402022547108547
2263,MTTP|4547,0.0007837661358054619
2264,ANKRD23|200539,0.0003186231733637235
2265,DDX49|54555,0.0006233441241703741
2266,SLC38A6|145389,0.0005787525792558361
2267,TTC22|55001,0.00030978874826782847
2268,FKBP14|55033,0.0005167343999220374
2269,TNNI3|7137,0.0006204251172670027
2270,STK11|6794,0.000774286440627321
2271,COL5A2|1290,0.0005425781186470713
2272,ST6GALNAC2|10610,0.0005192578414485083
2273,CWC15|51503,0.0005952211053922398
2274,BTN3A1|11119,0.0004779897473946898
2275,FAM87A|157693,0.00044977414221529207
2276,HTATIP|10524,0.00047157783262028244
2277,DHX30|22907,0.00037865485014921196
2278,PECI|10455,0.0004421644300967462
2279,DNAJB5|25822,0.00036197410551103235
2280,CCND3|896,0.0005903046415486962
2281,SCAPER|49855,0.0006478683046545604
2282,HEXDC|284004,0.00039404636218206006
2283,SLC39A8|64116,0.00043983748024606665
2284,UCHL3|7347,0.0005444124091244652
2285,IL17RA|23765,0.000621508535765486
2286,SRGAP1|57522,0.0006510605284209818
2287,HSPB8|26353,0.0005376926862389229
2288,BRD9|65980,0.000553080124734442
2289,WFS1|7466,0.0003756398048637738
2290,ANAPC11|51529,0.000503933158778511
2291,C16orf75|116028,0.0005177618144008322
2292,PYDC1|260434,0.0004965653457944497
2293,CAST|831,0.00040391234320919243
2294,APOL5|80831,0.0004759844326347875
2295,TNRC6A|27327,0.00046922230982551533
2296,WFDC10A|140832,0.0006422732704838862
2297,TRIM36|55521,0.0005831867112272682
2298,WDR25|79446,0.000652283714800572
2299,PKP3|11187,0.0006208676778557082
2300,SOX11|6664,0.0005505383855879309
2301,SFTPD|6441,0.0005091537240807188
2302,LCE2D|353141,0.0005173761331174488
2303,NAGS|162417,0.0005267564040261757
2304,MARS2|92935,0.0002715064113790929
2305,BMPR1A|657,0.0007039576386307196
2306,LUZP2|338645,0.000553194970807749
2307,AP3B1|8546,0.00037890530838319866
2308,LOC286167|286167,0.0004827925916628358
2309,ZNF764|92595,0.0005638299716253657
2310,PTAFR|5724,0.0005122880855396369
2311,TTF1|7270,0.00041336359627956493
2312,CHP|11261,0.0005807150373011165
2313,FLJ42117|200844,0.0006461098900545568
2314,NPAS2|4862,0.0006585571197592771
2315,AADAT|51166,0.000647134734626485
2316,RPL37|6167,0.0005328749767924269
2317,CDH23|64072,0.0004871685042033022
2318,FAM122A|116224,0.0004369815136855698
2319,THBS2|7058,0.00038722791684643067
2320,KSR1|8844,0.0003373615363315577
2321,TGFBR1|7046,0.0005996002023094713
2322,GUCA1A|2978,0.0005125666517326454
2323,MFI2|4241,0.0005136573677268189
2324,BST2|684,0.0005170135177826514
2325,SLC24A3|57419,0.0004531148939921479
2326,HIF1AN|55662,0.00038580225919581897
2327,UCN|7349,0.0005228447706261666
2328,C11orf48|79081,0.0006608468417349843
2329,PCSK5|5125,0.0006202922242665923
2330,RASGRF2|5924,0.00041907046916133767
2331,hCG_1655019|440084,0.0006239845976628735
2332,GPR35|2859,0.00037756309724132
2333,C1RL|51279,0.0005632069024137788
2334,TSPAN6|7105,0.0007175734306259569
2335,FARP1|10160,0.0007080768901557032
2336,LOH11CR2A|4013,0.0004908551029939718
2337,HIF1A|3091,0.00044538624978224446
2338,PARK7|11315,0.00041978862239141254
2339,CLIC2|1193,0.0006382445994255315
2340,IL28RA|163702,0.0004939218389946685
2341,BATF3|55509,0.0008160591480791911
2342,RALGDS|5900,0.0005900578304667511
2343,SUSD5|26032,0.00048332404179064054
2344,FAM122C|159091,0.0005011135116597288
2345,DIRAS3|9077,0.0005528864022154916
2346,TDRD5|163589,0.0007391817820067506
2347,UBQLNL|143630,0.0004993517904302666
2348,LTA4H|4048,0.0006041659377457346
2349,SLC7A14|57709,0.0005971185399641751
2350,SOCS3|9021,0.00038334597164928663
2351,BAMBI|25805,0.0005987586873660354
2352,CCNI|10983,0.0004441736217348562
2353,SLC25A26|115286,0.0007090491688796147
2354,AK3L1|205,0.00057764065393765
2355,GRB10|2887,0.0005800245697002728
2356,TMLHE|55217,0.00041642844152788635
2357,NRL|4901,0.0005880894214087492
2358,LOXL1|4016,0.0005480402099347303
2359,BRPF3|27154,0.00042510202384434025
2360,HEXIM2|124790,0.0004253742385253417
2361,GADD45G|10912,0.00042861793257471597
2362,IKBKE|9641,0.0005807312776401766
2363,ZKSCAN3|80317,0.0005511198473395526
2364,HBZ|3050,0.0006987483726333533
2365,HOXA5|3202,0.0005271384540934396
2366,LOC143381|143381,0.0004857013679496312
2367,DSG3|1830,0.0006367206206340402
2368,NAGLU|4669,0.0005118231348467181
2369,LHFP|10186,0.00038205314175638607
2370,CD40|958,0.0005075887056123238
2371,PGS1|9489,0.0005997937131805996
2372,EHD4|30844,0.0005944965915053273
2373,PLAG1|5324,0.0005813754166903832
2374,REC8|9985,0.00045746390127204215
2375,LOC730125|730125,0.00043227598192276996
2376,WFDC1|58189,0.0006002375747021617
2377,HIST3H2A|92815,0.0005727725957602222
2378,LOC439911|439911,0.0004871675861178828
2379,HTR3B|9177,0.0004199311576841303
2380,RPUSD4|84881,0.0005837781809638334
2381,TMEM39A|55254,0.0007196747828112924
2382,VPS13C|54832,0.00042162799045681655
2383,ORC5L|5001,0.000563542803235636
2384,LOC644538|644538,0.0004639993413148756
2385,C12orf59|120939,0.0003964776821503105
2386,RPL23A|6147,0.0005356316601380428
2387,FAM27A|548321,0.0005229004884761728
2388,DDX54|79039,0.0005379642569652265
2389,CERK|64781,0.0005039065800909095
2390,ZBTB8OS|339487,0.0005358955226757215
2391,AZGP1|563,0.0004917401773477583
2392,LY6D|8581,0.0005084891821927654
2393,RASSF4|83937,0.0005240555833492064
2394,LOC286109|286109,0.0006959862652566075
2395,NOS2A|4843,0.0004319571887314667
2396,SUCNR1|56670,0.000756632627549187
2397,XPA|7507,0.0005635008132914147
2398,HRG|3273,0.0003503766996518046
2399,ZNF276|92822,0.00047605993206776854
2400,TRIM73|375593,0.0007339707622731985
2401,TIPRL|261726,0.0004240016828528397
2402,ZNF689|115509,0.0005451263308614172
2403,BAT2D1|23215,0.0004763812826880084
2404,ZNF174|7727,0.0006925925548022987
2405,LOC283104|283104,0.000442990394681632
2406,ACAN|176,0.000427639142080503
2407,C14orf156|81892,0.00043226997864323816
2408,VIPR2|7434,0.0005171377499614402
2409,SCARB1|949,0.0004065753789609999
2410,KIAA1702|80822,0.0006007899368992766
2411,ACO1|48,0.0004227849926505539
2412,OR8D4|338662,0.0005069346869786037
2413,GPNMB|10457,0.00042226719868013326
2414,TMPRSS5|80975,0.0007167627112513832
2415,UNKL|64718,0.0005041089602004993
2416,TRPC3|7222,0.00038349613827857066
2417,SLC16A2|6567,0.0004347868676434747
2418,AKR1C2|1646,0.000598471166786666
2419,HPS3|84343,0.000538550492069112
2420,IL18R1|8809,0.000536616223855809
2421,FLJ40504|284085,0.0005027170250413036
2422,RS1|6247,0.000642580182058155
2423,ALKBH3|221120,0.0005995484086093541
2424,DUSP16|80824,0.0004906438707810583
2425,CD7|924,0.00040310764037721056
2426,PIB5PA|27124,0.0006218065760520291
2427,THSD7B|80731,0.000644298915162526
2428,SIRT3|23410,0.00041527598331958
2429,SKP2|6502,0.0006508790868820986
2430,NR4A3|8013,0.0004850657698394036
2431,KCNC4|3749,0.0006814586187572202
2432,TXNDC3|51314,0.000440480064905975
2433,FAM84B|157638,0.0004841289169800197
2434,C6orf173|387103,0.0006007663475222618
2435,PDGFC|56034,0.000548844629067651
2436,CUL4A|8451,0.0004591860521577822
2437,C21orf123|378832,0.00045998822823573694
2438,NPY2R|4887,0.0004183316809993938
2439,LOC285627|285627,0.0008172302723540423
2440,RFTN1|23180,0.00037115756498336424
2441,RWDD4A|201965,0.0006692507222214674
2442,CHRFAM7A|89832,0.0005723295638749679
2443,THSD7A|221981,0.0007391327525186145
2444,DLG5|9231,0.0005905553710783499
2445,EIF4EBP3|8637,0.0006328995251501741
2446,NEUROG2|63973,0.0005932147103223513
2447,PTPN7|5778,0.0004136142190878882
2448,MBNL1|4154,0.0008427459217273119
2449,DUSP14|11072,0.0005991863213984892
2450,"PTPN20A,PTPN20B|653129",0.0006765624962533163
2451,LAMA5|3911,0.00045780338521055747
2452,STAT5B|6777,0.0005316653917692095
2453,IQSEC1|9922,0.000622727018181507
2454,GYG2|8908,0.0006262887564491612
2455,ST7L|54879,0.0005325264602774723
2456,SLC7A11|23657,0.0004914136774709309
2457,WISP1|8840,0.0005302046452688892
2458,CGREF1|10669,0.0006292210436522507
2459,SYDE1|85360,0.0005442977441628962
2460,ZNF565|147929,0.0005527050557345893
2461,ADCK2|90956,0.0004724484726972134
2462,CACHD1|57685,0.0003891467195080271
2463,ZNF792|126375,0.0005818410695553789
2464,LOC644976|644976,0.00047586070373263227
2465,IL1RAPL2|26280,0.0005708273535301392
2466,EN1|2019,0.00045598825479047355
2467,SP1|6667,0.0005010427922870332
2468,C10orf4|118924,0.0006927143013428262
2469,CCDC81|60494,0.00028640319363613557
2470,PIGH|5283,0.0005981218430562298
2471,FKSG24|84769,0.00045510946427128535
2472,GRAMD2|196996,0.0006317662843495223
2473,ZIC3|7547,0.0003897912412085358
2474,ZADH2|284273,0.00061204598148764
2475,EIF4G1|1981,0.00030129822043818363
2476,SYT17|51760,0.0007384321133956715
2477,EIF2AK2|5610,0.0006846716565315005
2478,FRMD4A|55691,0.0003927227794574458
2479,SNORD55|26811,0.0005743602727513082
2480,TMEM156|80008,0.0004526270885078979
2481,CHAC2|494143,0.0005783728723495694
2482,ZNF626|199777,0.0006584240091838001
2483,NSBP1|79366,0.0005531030744586365
2484,LOC130940|130940,0.00027392530117422874
2485,IFRD2|7866,0.0005552909685965096
2486,LOC730961|730961,0.0006599020103185106
2487,ANGPTL5|253935,0.0006624334658339502
2488,ARRDC4|91947,0.000518093802438443
2489,PPAPDC3|84814,0.000527402439826626
2490,CATSPER4|378807,0.00046220143698196144
2491,NOTCH4|4855,0.0005451664356687532
2492,VIT|5212,0.000456661961606649
2493,ELMO1|9844,0.00044191427611739193
2494,KIAA1505|57639,0.0003706926555874858
2495,MARCH6|10299,0.0004289796363809806
2496,TBC1D14|57533,0.0007709104096426425
2497,GCN1L1|10985,0.0007525422968676497
2498,APOC1|341,0.0005760653936609729
2499,FMO3|2328,0.00043417913891267187
2500,C12orf61|283416,0.0005520910926436709
2501,FAS|355,0.00046924708725359335
2502,SGTB|54557,0.000662203364179682
2503,RASGEF1A|221002,0.00038900513823016125
2504,EDN1|1906,0.0008321453270893938
2505,MYOZ2|51778,0.00047226367377696326
2506,ERCC5|2073,0.0004819106300004843
2507,SGPP2|130367,0.0007030292504850099
2508,ATG10|83734,0.00040026937803413164
2509,NTSR1|4923,0.00038949594618708
2510,DHRS1|115817,0.0005249561807887787
2511,SNRPA1|6627,0.0004497054792323478
2512,ASCC3|10973,0.00045440148157389177
2513,KIAA0774|23281,0.0005542935165656655
2514,C9orf21|195827,0.0004429526722105573
2515,TXNDC13|56255,0.0004322711495083137
2516,METTL5|29081,0.00042102274278330075
2517,DFFB|1677,0.000469378267228708
2518,ANKRD24|170961,0.0006824529911358692
2519,DUS2L|54920,0.0007768480052196963
2520,SNORA67|26781,0.000494246626754556
2521,LAMA4|3910,0.0005371864617746393
2522,YPEL4|219539,0.0005966006932176645
2523,ANKRD5|63926,0.0005328666504700531
2524,LOC284263|284263,0.000556077991182728
2525,GUCA1C|9626,0.0005016434847711537
2526,TBL2|26608,0.0005625113761033101
2527,HEG1|57493,0.000501904970843248
2528,WNT8A|7478,0.0005423722874820112
2529,GPKOW|27238,0.0004730099427734754
2530,PDRG1|81572,0.000488311100228856
2531,ZIC5|85416,0.00045983501506417464
2532,ERCC2|2068,0.0006402748036316835
2533,GRTP1|79774,0.0004307538115374452
2534,ZNF138|7697,0.0005215435955632978
2535,OAZ3|51686,0.0006168782490224456
2536,CD48|962,0.000593733407207698
2537,AMACR|23600,0.0007387731985184643
2538,LOC286052|286052,0.0004956006733042762
2539,ADPRH|141,0.0002825156230323259
2540,TMEM127|55654,0.00044742715500907326
2541,FLJ23356|84197,0.0004702688680892034
2542,ZNFX1|57169,0.0003708959609261451
2543,ALG10|84920,0.00048490712684979214
2544,TMIE|259236,0.0005688743236777561
2545,PFAS|5198,0.0006265156075009536
2546,"LOC441666,LOC283027|441666",0.00040347751553948655
2547,PTGER3|5733,0.00039541098664156197
2548,PIAS4|51588,0.0005271801384149678
2549,C3orf52|79669,0.00045589802274811263
2550,CCDC11|220136,0.0005960608311917168
2551,FAM119A|151194,0.0005909014585529886
2552,NDUFS7|374291,0.00044545592656842765
2553,LOC153364|153364,0.0005440284579162112
2554,LOC387804|387804,0.0007494516492676029
2555,SCTR|6344,0.0005299546995636236
2556,CLRN3|119467,0.0005809409484755389
2557,LOC283508|283508,0.00034827963138134
2558,SAFB|6294,0.00045392875841794496
2559,TFAP2C|7022,0.0004996608041548441
2560,MRPS21|54460,0.0005681374448299633
2561,PTPMT1|114971,0.0004192689780691303
2562,NQO2|4835,0.0006201922831119385
2563,SNRPE|6635,0.0005228858662620125
2564,IDI2|91734,0.0006677863413929556
2565,DKFZP434K028|26070,0.0005073377976876249
2566,POP1|10940,0.0005429523927877158
2567,JAGN1|84522,0.00026791016184756026
2568,MRPL13|28998,0.0005730917215594025
2569,SLC25A25|114789,0.0005649154700115395
2570,TBC1D3|84218,0.0004131282462017347
2571,ELK3|2004,0.0005438857966957038
2572,RBM11|54033,0.00045705889317946164
2573,SCGB1D2|10647,0.0005815871343333006
2574,FAP|2191,0.0005384035613404191
2575,LOC150935|150935,0.0008256303142077229
2576,ZNF416|55659,0.0006725486565472429
2577,LOC286437|286437,0.0004195300768732707
2578,GFM1|85476,0.0005042762688912742
2579,ZNF683|257101,0.0004896135417272042
2580,LOC285375|285375,0.0005240700635553339
2581,SYNE2|23224,0.0005707308584667333
2582,IL20RA|53832,0.0005524707874924482
2583,HTR2B|3357,0.0004969152112621672
2584,ALDH3A2|224,0.00041986968337752277
2585,C10orf140|387640,0.0003994719207954713
2586,GRRP1|79927,0.0004827669394370308
2587,PSCD3|9265,0.0004010165323574316
2588,C20orf59|63910,0.0006540951812083451
2589,KCNJ4|3761,0.0006324672166317211
2590,GAS2L2|246176,0.000600569752802279
2591,DNMT3A|1788,0.0004635774764759734
2592,H2AFY|9555,0.0006235906603447443
2593,LOC150837|150837,0.00042916776857143115
2594,LOC257396|257396,0.00046045576580190217
2595,MUC20|200958,0.0006264241842182519
2596,NFAT5|10725,0.0004393694129002681
2597,LOC644462|644462,0.000597339479088208
2598,FLJ20674|54621,0.0007081772078551458
